 56   38.301560 5.866E-41 1.032E-05.05770.063 6323.06390.750.000459              3              3                    R 10      47566310 8 5 5 1 8   276.0  252.0
 56   38.647192 3.165E-36 3.099E-05.05770.063 4305.57170.750.000459              2              2                    R 10      67566310 8 5 5 1 8   276.0  252.0
 56   38.992849 1.317E-31 6.364E-05.05770.063 2263.49320.750.000459              1              1                    R 10      67566310 8 5 5 1 8   276.0  252.0
 56   39.338529 5.155E-27 1.091E-04.05770.063  196.76960.750.000459              0              0                    R 10      67566310 8 5 5 1 8   276.0  252.0
 56   41.777670 6.178E-41 1.325E-05.05690.062 6361.36550.740.000456              3              3                    R 11      47566310 8 5 5 1 8   300.0  276.0
 56   42.154724 3.348E-36 4.002E-05.05690.062 4344.21890.740.000456              2              2                    R 11      67566310 8 5 5 1 8   300.0  276.0
 56   42.531804 1.394E-31 8.241E-05.05690.062 2302.48610.740.000456              1              1                    R 11      67566310 8 5 5 1 8   300.0  276.0
 56   42.908909 5.456E-27 1.415E-04.05690.062  236.10810.740.000456              0              0                    R 11      67566310 8 5 5 1 8   300.0  276.0
 56   45.252255 6.257E-41 1.663E-05.05610.060 6403.14310.730.000447              3              3                    R 12      47566310 8 5 5 1 8   324.0  300.0
 56   45.660730 3.407E-36 5.055E-05.05610.060 4386.37360.730.000447              2              2                    R 12      67566310 8 5 5 1 8   324.0  300.0
 56   46.069233 1.420E-31 1.044E-04.05610.060 2345.01790.730.000447              1              1                    R 12      67566310 8 5 5 1 8   324.0  300.0
 56   46.477763 5.555E-27 1.795E-04.05610.060  279.01700.730.000447              0              0                    R 12      67566310 8 5 5 1 8   324.0  300.0
 56   48.725188 6.112E-41 2.045E-05.05530.059 6448.39540.720.000431              3              3                    R 13      47566310 8 5 5 1 8   348.0  324.0
 56   49.165084 3.346E-36 6.265E-05.05530.059 4432.03430.720.000431              2              2                    R 13      67566310 8 5 5 1 8   348.0  324.0
 56   49.605010 1.396E-31 1.297E-04.05530.059 2391.08710.720.000431              1              1                    R 13      67566310 8 5 5 1 8   348.0  324.0
 56   50.044964 5.458E-27 2.234E-04.05530.059  325.49480.720.000431              0              0                    R 13      67566310 8 5 5 1 8   348.0  324.0
 56   52.196341 5.773E-41 2.473E-05.05450.059 6497.12060.710.000411              3              3                    R 14      47566310 8 5 5 1 8   372.0  348.0
 56   52.667658 3.179E-36 7.637E-05.05450.059 4481.19940.710.000411              2              2                    R 14      67566310 8 5 5 1 8   372.0  348.0
 56   53.139007 1.327E-31 1.587E-04.05450.059 2440.69210.710.000411              1              1                    R 14      67566310 8 5 5 1 8   372.0  348.0
 56   53.610386 5.189E-27 2.737E-04.05450.059  375.53980.710.000411              0              0                    R 14      67566310 8 5 5 1 8   372.0  348.0
 56   55.665588 5.282E-41 2.946E-05.05380.058 6549.31690.700.000387              3              3                    R 15      47566310 8 5 5 1 8   396.0  372.0
 56   56.168326 2.927E-36 9.175E-05.05380.058 4533.86700.700.000387              2              2                    R 15      67566310 8 5 5 1 8   396.0  372.0
 56   56.671098 1.224E-31 1.913E-04.05380.058 2493.83110.700.000387              1              1                    R 15      67566310 8 5 5 1 8   396.0  372.0
 56   57.173901 4.781E-27 3.307E-04.05380.058  429.15010.700.000387              0              0                    R 15      67566310 8 5 5 1 8   396.0  372.0
 56   59.132801 4.689E-41 3.461E-05.05310.057 6604.98250.690.000361              3              3                    R 16      47566310 8 5 5 1 8   420.0  396.0
 56   59.666961 2.617E-36 1.088E-04.05310.057 4590.03540.690.000361              2              2                    R 16      67566310 8 5 5 1 8   420.0  396.0
 56   60.201156 1.095E-31 2.278E-04.05310.057 2550.50220.690.000361              1              1                    R 16      67566310 8 5 5 1 8   420.0  396.0
 56   60.735383 4.278E-27 3.945E-04.05310.057  486.32410.690.000361              0              0                    R 16      67566310 8 5 5 1 8   420.0  396.0
 56   62.597855 4.045E-41 4.017E-05.05240.056 6664.11530.680.000332              3              3                    R 17      47566310 8 5 5 1 8   444.0  420.0
 56   63.163436 2.274E-36 1.276E-04.05240.056 4649.70230.680.000332              2              2                    R 17      67566310 8 5 5 1 8   444.0  420.0
 56   63.729054 9.533E-32 2.682E-04.05240.056 2610.70340.680.000332              1              1                    R 17      67566310 8 5 5 1 8   444.0  420.0
 56   64.294704 3.722E-27 4.655E-04.05240.056  547.05940.680.000332              0              0                    R 17      67566310 8 5 5 1 8   444.0  420.0
 56   66.060622 3.394E-41 4.611E-05.05170.055 6726.71320.670.000302              3              3                    R 18      47566310 8 5 5 1 8   468.0  444.0
 56   66.657625 1.924E-36 1.481E-04.05170.055 4712.86580.670.000302              2              2                    R 18      67566310 8 5 5 1 8   468.0  444.0
 56   67.254665 8.076E-32 3.126E-04.05170.055 2674.43250.670.000302              1              1                    R 18      67566310 8 5 5 1 8   468.0  444.0
 56   67.851740 3.151E-27 5.438E-04.05170.055  611.35410.670.000302              0              0                    R 18      67566310 8 5 5 1 8   468.0  444.0
 56   69.520976 2.772E-41 5.239E-05.05100.054 6792.77380.670.000271              3              3                    R 19      47566310 8 5 5 1 8   492.0  468.0
 56   70.149400 1.585E-36 1.702E-04.05100.054 4779.52340.670.000271              2              2                    R 19      67566310 8 5 5 1 8   492.0  468.0
 56   70.777863 6.666E-32 3.610E-04.05100.054 2741.68710.670.000271              1              1                    R 19      67566310 8 5 5 1 8   492.0  468.0
 56   71.406361 2.600E-27 6.297E-04.05100.054  679.20590.670.000271              0              0                    R 19      67566310 8 5 5 1 8   492.0  468.0
 56   72.978790 2.205E-41 5.896E-05.05030.053 6862.29480.670.000239              3              3                    R 20      47566310 8 5 5 1 8   516.0  492.0
 56   73.638636 1.273E-36 1.941E-04.05030.053 4849.67280.670.000239              2              2                    R 20      67566310 8 5 5 1 8   516.0  492.0
 56   74.298521 5.365E-32 4.136E-04.05030.053 2812.46500.670.000239              1              1                    R 20      67566310 8 5 5 1 8   516.0  492.0
